∞¸√¯º“∏Ì,∞¸√¯Ω√∞£,¿ßµµ,∞Êµµ,¡∂¿ß(cm),ºˆø¬(°…),ø∞∫–(PSU),¿Ø¿«∆ƒ∞Ì(m),¿Ø¿«∆ƒ¡÷±‚(sec),√÷¥Î∆ƒ∞Ì(m),√÷¥Î∆ƒ¡÷±‚(sec),«≥º”(m/s),,«≥«‚(deg),±‚ø¬(°…),±‚æ–(hPa),Ω√¡§(m)
¿Œ√µº€µµ,2022-12-13 21:13,37.338056,126.586111,700,-,-,-,-,-,-,10.6,∫œ,356,-0.7,1020,-
¿Œ√µº€µµ,2022-12-13 21:14,37.338056,126.586111,700,-,-,-,-,-,-,11.1,∫œ∫œº≠,347,-0.8,1019.9,-
¿Œ√µº€µµ,2022-12-13 21:15,37.338056,126.586111,701,-,-,-,-,-,-,11.5,∫œ∫œº≠,340,-0.9,1020.1,-
¿Œ√µº€µµ,2022-12-13 21:16,37.338056,126.586111,696,-,-,-,-,-,-,9.8,∫œ∫œº≠,343,-0.7,1019.9,-
¿Œ√µº€µµ,2022-12-13 21:17,37.338056,126.586111,693,-,-,-,-,-,-,10.5,∫œ∫œº≠,345,-0.6,1020.2,-
¿Œ√µº€µµ,2022-12-13 21:18,37.338056,126.586111,690,-,-,-,-,-,-,11.5,∫œ∫œº≠,339,-0.7,1020.2,-
¿Œ√µº€µµ,2022-12-13 21:19,37.338056,126.586111,686,-,-,-,-,-,-,12.1,∫œ∫œº≠,339,-0.7,1020.1,-
¿Œ√µº€µµ,2022-12-13 21:20,37.338056,126.586111,685,-,-,-,-,-,-,11.1,∫œ∫œº≠,339,-0.7,1020.4,-
¿Œ√µº€µµ,2022-12-13 21:21,37.338056,126.586111,683,-,-,-,-,-,-,12.4,∫œ∫œº≠,342,-0.6,1020.5,-
¿Œ√µº€µµ,2022-12-13 21:22,37.338056,126.586111,682,-,-,-,-,-,-,12.4,∫œ∫œº≠,342,-0.6,1020.2,-
¿Œ√µº€µµ,2022-12-13 21:23,37.338056,126.586111,681,-,-,-,-,-,-,11.1,∫œ∫œº≠,342,-1.1,1020.4,-
¿Œ√µº€µµ,2022-12-13 21:24,37.338056,126.586111,679,-,-,-,-,-,-,11.1,∫œ∫œº≠,342,-1.1,1020.4,-
¿Œ√µº€µµ,2022-12-13 21:25,37.338056,126.586111,675,-,-,-,-,-,-,11.1,∫œ∫œº≠,342,-1.1,1020.4,-
¿Œ√µº€µµ,2022-12-13 21:26,37.338056,126.586111,673,-,-,-,-,-,-,11.1,∫œ∫œº≠,342,-1.1,1020.5,-
¿Œ√µº€µµ,2022-12-13 21:27,37.338056,126.586111,672,-,-,-,-,-,-,12.7,∫œ∫œº≠,341,-1,1020.3,-
¿Œ√µº€µµ,2022-12-13 21:28,37.338056,126.586111,672,-,-,-,-,-,-,12.7,∫œ∫œº≠,341,-1,1020.4,-
¿Œ√µº€µµ,2022-12-13 21:29,37.338056,126.586111,669,-,-,-,-,-,-,13.2,∫œ∫œº≠,337,-1,1020.5,-
¿Œ√µº€µµ,2022-12-13 21:30,37.338056,126.586111,668,-,-,-,-,-,-,9.1,∫œ,353,-1,1020.6,-
¿Œ√µº€µµ,2022-12-13 21:31,37.338056,126.586111,666,-,-,-,-,-,-,8.8,∫œ∫œº≠,343,-0.9,1020.7,-
¿Œ√µº€µµ,2022-12-13 21:32,37.338056,126.586111,666,-,-,-,-,-,-,9.7,∫œ,350,-0.8,1020.5,-
¿Œ√µº€µµ,2022-12-13 21:33,37.338056,126.586111,661,-,-,-,-,-,-,11.6,∫œ,358,-0.9,1020.8,-
¿Œ√µº€µµ,2022-12-13 21:34,37.338056,126.586111,658,-,-,-,-,-,-,10.7,∫œ,1,-1.1,1020.6,-
¿Œ√µº€µµ,2022-12-13 21:35,37.338056,126.586111,657,-,-,-,-,-,-,9.7,∫œ,355,-1.2,1020.7,-
¿Œ√µº€µµ,2022-12-13 21:36,37.338056,126.586111,655,-,-,-,-,-,-,10.2,∫œ∫œº≠,344,-1.1,1020.6,-
¿Œ√µº€µµ,2022-12-13 21:37,37.338056,126.586111,653,-,-,-,-,-,-,9.7,∫œ∫œº≠,345,-1.1,1020.7,-
¿Œ√µº€µµ,2022-12-13 21:38,37.338056,126.586111,650,-,-,-,-,-,-,9.9,∫œ,353,-1.1,1021,-
¿Œ√µº€µµ,2022-12-13 21:39,37.338056,126.586111,650,-,-,-,-,-,-,10.2,∫œ∫œº≠,338,-1.3,1020.9,-
¿Œ√µº€µµ,2022-12-13 21:40,37.338056,126.586111,648,-,-,-,-,-,-,10.7,∫œ∫œº≠,339,-1.3,1020.9,-
¿Œ√µº€µµ,2022-12-13 21:41,37.338056,126.586111,646,-,-,-,-,-,-,10.9,∫œ∫œº≠,340,-1.1,1020.7,-
¿Œ√µº€µµ,2022-12-13 21:42,37.338056,126.586111,644,-,-,-,-,-,-,10.7,∫œ∫œº≠,343,-1.2,1020.8,-
¿Œ√µº€µµ,2022-12-13 21:43,37.338056,126.586111,640,-,-,-,-,-,-,10.7,∫œ∫œº≠,343,-1.2,1021.1,-
¿Œ√µº€µµ,2022-12-13 21:44,37.338056,126.586111,640,-,-,-,-,-,-,10.9,∫œ∫œº≠,340,-1.2,1021,-
¿Œ√µº€µµ,2022-12-13 21:45,37.338056,126.586111,636,-,-,-,-,-,-,10.9,∫œ∫œº≠,340,-1.2,1021.1,-
¿Œ√µº€µµ,2022-12-13 21:46,37.338056,126.586111,634,-,-,-,-,-,-,11.3,∫œ∫œº≠,337,-1.1,1020.8,-
¿Œ√µº€µµ,2022-12-13 21:47,37.338056,126.586111,631,-,-,-,-,-,-,11.7,∫œ∫œº≠,340,-1.2,1020.9,-
¿Œ√µº€µµ,2022-12-13 21:48,37.338056,126.586111,630,-,-,-,-,-,-,10.3,∫œ∫œº≠,336,-1.4,1021,-
¿Œ√µº€µµ,2022-12-13 21:49,37.338056,126.586111,627,-,-,-,-,-,-,11.4,∫œ,1,-1.2,1021.1,-
¿Œ√µº€µµ,2022-12-13 21:50,37.338056,126.586111,626,-,-,-,-,-,-,11.8,∫œ,2,-1.4,1021,-
¿Œ√µº€µµ,2022-12-13 21:51,37.338056,126.586111,620,-,-,-,-,-,-,10.1,∫œ,358,-1.6,1021.2,-
¿Œ√µº€µµ,2022-12-13 21:52,37.338056,126.586111,619,-,-,-,-,-,-,9,∫œ,357,-1.6,1021.1,-
¿Œ√µº€µµ,2022-12-13 21:53,37.338056,126.586111,620,-,-,-,-,-,-,10.1,∫œ,351,-1.4,1021.1,-
¿Œ√µº€µµ,2022-12-13 21:54,37.338056,126.586111,616,-,-,-,-,-,-,9.6,∫œ,353,-1.4,1021.2,-
¿Œ√µº€µµ,2022-12-13 21:55,37.338056,126.586111,613,-,-,-,-,-,-,11.4,∫œ,351,-1.4,1021.3,-
¿Œ√µº€µµ,2022-12-13 21:56,37.338056,126.586111,612,-,-,-,-,-,-,12,∫œ∫œº≠,341,-1.5,1021.4,-
¿Œ√µº€µµ,2022-12-13 21:57,37.338056,126.586111,608,-,-,-,-,-,-,12.4,∫œ∫œº≠,339,-1.6,1021.2,-
¿Œ√µº€µµ,2022-12-13 21:58,37.338056,126.586111,607,-,-,-,-,-,-,10.3,∫œ∫œº≠,341,-1.6,1021.2,-
¿Œ√µº€µµ,2022-12-13 21:59,37.338056,126.586111,605,-,-,-,-,-,-,10.7,∫œ∫œº≠,342,-1.6,1021.3,-
¿Œ√µº€µµ,2022-12-13 22:00,37.338056,126.586111,601,-,-,-,-,-,-,9.8,∫œ∫œº≠,341,-1.5,1021.3,-
¿Œ√µº€µµ,2022-12-13 22:01,37.338056,126.586111,601,-,-,-,-,-,-,8.7,∫œ∫œº≠,344,-1.3,1021.3,-
¿Œ√µº€µµ,2022-12-13 22:02,37.338056,126.586111,597,-,-,-,-,-,-,8.7,∫œ∫œº≠,344,-1.3,1021.3,-
¿Œ√µº€µµ,2022-12-13 22:03,37.338056,126.586111,594,-,-,-,-,-,-,9.6,∫œ∫œº≠,345,-1.4,1021.2,-
¿Œ√µº€µµ,2022-12-13 22:04,37.338056,126.586111,592,-,-,-,-,-,-,8.7,∫œ,349,-2,1021.3,-
¿Œ√µº€µµ,2022-12-13 22:05,37.338056,126.586111,592,-,-,-,-,-,-,10.2,∫œ∫œº≠,341,-1.7,1020.8,-
¿Œ√µº€µµ,2022-12-13 22:06,37.338056,126.586111,586,-,-,-,-,-,-,9.7,∫œ∫œº≠,346,-1.9,1021.2,-
¿Œ√µº€µµ,2022-12-13 22:07,37.338056,126.586111,586,-,-,-,-,-,-,9.7,∫œ∫œº≠,346,-1.9,1021.4,-
¿Œ√µº€µµ,2022-12-13 22:08,37.338056,126.586111,584,-,-,-,-,-,-,9.8,∫œ,350,-2,1021.6,-
¿Œ√µº€µµ,2022-12-13 22:09,37.338056,126.586111,582,-,-,-,-,-,-,9.4,∫œ∫œº≠,347,-2.1,1021.7,-
¿Œ√µº€µµ,2022-12-13 22:10,37.338056,126.586111,581,-,-,-,-,-,-,9.7,∫œ,359,-2,1021.5,-
¿Œ√µº€µµ,2022-12-13 22:11,37.338056,126.586111,577,-,-,-,-,-,-,8.9,∫œ,359,-2,1021.6,-
¿Œ√µº€µµ,2022-12-13 22:12,37.338056,126.586111,574,-,-,-,-,-,-,9.4,∫œ,352,-2,1021.4,-
¿Œ√µº€µµ,2022-12-13 22:13,37.338056,126.586111,571,-,-,-,-,-,-,10.7,∫œ,3,-2.2,1021.6,-
¿Œ√µº€µµ,2022-12-13 22:14,37.338056,126.586111,570,-,-,-,-,-,-,10.4,∫œ,3,-2.4,1021.6,-
¿Œ√µº€µµ,2022-12-13 22:15,37.338056,126.586111,568,-,-,-,-,-,-,10.6,∫œ,359,-2.3,1021.7,-
¿Œ√µº€µµ,2022-12-13 22:16,37.338056,126.586111,563,-,-,-,-,-,-,9.5,∫œ,359,-2.4,1021.7,-
¿Œ√µº€µµ,2022-12-13 22:17,37.338056,126.586111,563,-,-,-,-,-,-,9.7,∫œ,0,-2.3,1021.8,-
¿Œ√µº€µµ,2022-12-13 22:18,37.338056,126.586111,560,-,-,-,-,-,-,8.9,∫œ,353,-2.3,1021.9,-
¿Œ√µº€µµ,2022-12-13 22:19,37.338056,126.586111,557,-,-,-,-,-,-,10.2,∫œ,5,-2.1,1021.8,-
¿Œ√µº€µµ,2022-12-13 22:20,37.338056,126.586111,555,-,-,-,-,-,-,10.5,∫œ∫œµø,12,-2.5,1021.8,-
¿Œ√µº€µµ,2022-12-13 22:21,37.338056,126.586111,553,-,-,-,-,-,-,8.7,∫œ,5,-2.8,1021.9,-
¿Œ√µº€µµ,2022-12-13 22:22,37.338056,126.586111,549,-,-,-,-,-,-,7.7,∫œ,3,-2.7,1021.9,-
¿Œ√µº€µµ,2022-12-13 22:23,37.338056,126.586111,548,-,-,-,-,-,-,7.7,∫œ,3,-2.7,1021.8,-
¿Œ√µº€µµ,2022-12-13 22:24,37.338056,126.586111,546,-,-,-,-,-,-,7.7,∫œ,3,-2.7,1022,-
¿Œ√µº€µµ,2022-12-13 22:25,37.338056,126.586111,545,-,-,-,-,-,-,9,∫œ,2,-2.6,1021.9,-
¿Œ√µº€µµ,2022-12-13 22:26,37.338056,126.586111,542,-,-,-,-,-,-,9.8,∫œ,6,-2.9,1022.1,-
¿Œ√µº€µµ,2022-12-13 22:27,37.338056,126.586111,539,-,-,-,-,-,-,8.9,∫œ,8,-3,1021.9,-
¿Œ√µº€µµ,2022-12-13 22:28,37.338056,126.586111,537,-,-,-,-,-,-,10.3,∫œ,2,-3,1022.2,-
¿Œ√µº€µµ,2022-12-13 22:29,37.338056,126.586111,535,-,-,-,-,-,-,7,∫œ,357,-3.2,1022.1,-
¿Œ√µº€µµ,2022-12-13 22:30,37.338056,126.586111,533,-,-,-,-,-,-,10,∫œ,4,-3,1022.1,-
¿Œ√µº€µµ,2022-12-13 22:31,37.338056,126.586111,533,-,-,-,-,-,-,9.8,∫œ,7,-3.3,1022.1,-
¿Œ√µº€µµ,2022-12-13 22:32,37.338056,126.586111,530,-,-,-,-,-,-,8.8,∫œ,358,-3.4,1022.3,-
¿Œ√µº€µµ,2022-12-13 22:33,37.338056,126.586111,526,-,-,-,-,-,-,8.9,∫œ,356,-3.3,1022.4,-
¿Œ√µº€µµ,2022-12-13 22:34,37.338056,126.586111,526,-,-,-,-,-,-,7.3,∫œ,359,-3.5,1022.3,-
¿Œ√µº€µµ,2022-12-13 22:35,37.338056,126.586111,523,-,-,-,-,-,-,8.2,∫œ,353,-3.2,1022.4,-
¿Œ√µº€µµ,2022-12-13 22:36,37.338056,126.586111,521,-,-,-,-,-,-,8.7,∫œ,358,-3.2,1022.3,-
¿Œ√µº€µµ,2022-12-13 22:37,37.338056,126.586111,517,-,-,-,-,-,-,8.4,∫œ,357,-3.1,1022.4,-
¿Œ√µº€µµ,2022-12-13 22:38,37.338056,126.586111,515,-,-,-,-,-,-,8.1,∫œ,6,-3,1022.5,-
¿Œ√µº€µµ,2022-12-13 22:39,37.338056,126.586111,515,-,-,-,-,-,-,7.2,∫œ,7,-2.9,1022.4,-
¿Œ√µº€µµ,2022-12-13 22:40,37.338056,126.586111,510,-,-,-,-,-,-,8.5,∫œ,7,-3,1022.4,-
¿Œ√µº€µµ,2022-12-13 22:41,37.338056,126.586111,508,-,-,-,-,-,-,10.2,∫œ,11,-3.2,1022.6,-
¿Œ√µº€µµ,2022-12-13 22:42,37.338056,126.586111,505,-,-,-,-,-,-,8.6,∫œ,354,-3.4,1022.5,-
¿Œ√µº€µµ,2022-12-13 22:43,37.338056,126.586111,504,-,-,-,-,-,-,8.6,∫œ,354,-3.4,1022.4,-
¿Œ√µº€µµ,2022-12-13 22:44,37.338056,126.586111,502,-,-,-,-,-,-,8.2,∫œ,6,-3.4,1022.5,-
¿Œ√µº€µµ,2022-12-13 22:45,37.338056,126.586111,500,-,-,-,-,-,-,7.7,∫œ,0,-3.3,1022.6,-
¿Œ√µº€µµ,2022-12-13 22:46,37.338056,126.586111,497,-,-,-,-,-,-,8.2,∫œ,6,-3.4,1022.6,-
¿Œ√µº€µµ,2022-12-13 22:47,37.338056,126.586111,494,-,-,-,-,-,-,9.2,∫œ,4,-3.4,1022.7,-
¿Œ√µº€µµ,2022-12-13 22:48,37.338056,126.586111,493,-,-,-,-,-,-,9,∫œ,358,-3.4,1022.7,-
¿Œ√µº€µµ,2022-12-13 22:49,37.338056,126.586111,491,-,-,-,-,-,-,8.8,∫œ,358,-3.6,1022.6,-
¿Œ√µº€µµ,2022-12-13 22:50,37.338056,126.586111,489,-,-,-,-,-,-,8.2,∫œ,4,-3.7,1022.7,-
¿Œ√µº€µµ,2022-12-13 22:51,37.338056,126.586111,485,-,-,-,-,-,-,8.8,∫œ,3,-3.5,1022.6,-
¿Œ√µº€µµ,2022-12-13 22:52,37.338056,126.586111,484,-,-,-,-,-,-,8.7,∫œ,0,-3.5,1022.7,-
¿Œ√µº€µµ,2022-12-13 22:53,37.338056,126.586111,482,-,-,-,-,-,-,8.5,∫œ,4,-3.6,1022.7,-
¿Œ√µº€µµ,2022-12-13 22:54,37.338056,126.586111,482,-,-,-,-,-,-,10,∫œ,2,-3.7,1023,-
¿Œ√µº€µµ,2022-12-13 22:55,37.338056,126.586111,479,-,-,-,-,-,-,8.8,∫œ,359,-3.9,1023,-
¿Œ√µº€µµ,2022-12-13 22:56,37.338056,126.586111,477,-,-,-,-,-,-,7.7,∫œ,356,-3.8,1023.1,-
¿Œ√µº€µµ,2022-12-13 22:57,37.338056,126.586111,476,-,-,-,-,-,-,9.3,∫œ,0,-3.8,1023,-
¿Œ√µº€µµ,2022-12-13 22:58,37.338056,126.586111,476,-,-,-,-,-,-,7.8,∫œ,2,-3.9,1023,-
¿Œ√µº€µµ,2022-12-13 22:59,37.338056,126.586111,473,-,-,-,-,-,-,8.6,∫œ,6,-3.7,1022.9,-
¿Œ√µº€µµ,2022-12-13 23:00,37.338056,126.586111,469,-,-,-,-,-,-,8.6,∫œ,6,-3.7,1023,-
¿Œ√µº€µµ,2022-12-13 23:01,37.338056,126.586111,466,-,-,-,-,-,-,9.2,∫œ,354,-3.8,1023.1,-
¿Œ√µº€µµ,2022-12-13 23:02,37.338056,126.586111,465,-,-,-,-,-,-,9.2,∫œ,354,-3.8,1023,-
¿Œ√µº€µµ,2022-12-13 23:03,37.338056,126.586111,462,-,-,-,-,-,-,9.2,∫œ,354,-3.8,1023.1,-
¿Œ√µº€µµ,2022-12-13 23:04,37.338056,126.586111,458,-,-,-,-,-,-,9.2,∫œ,354,-3.8,1023.1,-
¿Œ√µº€µµ,2022-12-13 23:05,37.338056,126.586111,458,-,-,-,-,-,-,9.2,∫œ,354,-3.8,1023,-
¿Œ√µº€µµ,2022-12-13 23:06,37.338056,126.586111,455,-,-,-,-,-,-,9,∫œ,2,-3.6,1023.2,-
¿Œ√µº€µµ,2022-12-13 23:07,37.338056,126.586111,455,-,-,-,-,-,-,8.8,∫œ,355,-3.7,1023.2,-
¿Œ√µº€µµ,2022-12-13 23:08,37.338056,126.586111,449,-,-,-,-,-,-,8.3,∫œ∫œº≠,345,-3.8,1023.1,-
¿Œ√µº€µµ,2022-12-13 23:09,37.338056,126.586111,447,-,-,-,-,-,-,8,∫œ,7,-3.7,1023,-
¿Œ√µº€µµ,2022-12-13 23:10,37.338056,126.586111,445,-,-,-,-,-,-,7.8,∫œ,8,-3.8,1023.2,-
¿Œ√µº€µµ,2022-12-13 23:11,37.338056,126.586111,443,-,-,-,-,-,-,7,∫œ,3,-3.8,1023.2,-
¿Œ√µº€µµ,2022-12-13 23:12,37.338056,126.586111,440,-,-,-,-,-,-,8.8,∫œ,358,-3.5,1023.2,-
¿Œ√µº€µµ,2022-12-13 23:13,37.338056,126.586111,438,-,-,-,-,-,-,8.8,∫œ,3,-3.9,1023.3,-
¿Œ√µº€µµ,2022-12-13 23:14,37.338056,126.586111,437,-,-,-,-,-,-,9.2,∫œ,359,-3.9,1023.3,-
¿Œ√µº€µµ,2022-12-13 23:15,37.338056,126.586111,433,-,-,-,-,-,-,9.2,∫œ,359,-3.9,1023.2,-
¿Œ√µº€µµ,2022-12-13 23:16,37.338056,126.586111,431,-,-,-,-,-,-,9.2,∫œ,359,-3.9,1023.2,-
¿Œ√µº€µµ,2022-12-13 23:17,37.338056,126.586111,428,-,-,-,-,-,-,9.2,∫œ,359,-3.9,1023.4,-
¿Œ√µº€µµ,2022-12-13 23:18,37.338056,126.586111,427,-,-,-,-,-,-,9.2,∫œ,359,-3.9,1023.4,-
¿Œ√µº€µµ,2022-12-13 23:19,37.338056,126.586111,425,-,-,-,-,-,-,8.3,∫œ,8,-4,1023.5,-
¿Œ√µº€µµ,2022-12-13 23:20,37.338056,126.586111,422,-,-,-,-,-,-,7.5,∫œ,9,-4.3,1023.5,-
¿Œ√µº€µµ,2022-12-13 23:21,37.338056,126.586111,421,-,-,-,-,-,-,7.8,∫œ,358,-3.9,1023.5,-
¿Œ√µº€µµ,2022-12-13 23:22,37.338056,126.586111,419,-,-,-,-,-,-,6.9,∫œ,355,-3.9,1023.3,-
¿Œ√µº€µµ,2022-12-13 23:23,37.338056,126.586111,417,-,-,-,-,-,-,8.1,∫œ∫œµø,15,-3.9,1023.4,-
¿Œ√µº€µµ,2022-12-13 23:24,37.338056,126.586111,414,-,-,-,-,-,-,8.2,∫œ,2,-4,1023.8,-
¿Œ√µº€µµ,2022-12-13 23:25,37.338056,126.586111,414,-,-,-,-,-,-,9.2,∫œ,9,-4.1,1023.5,-
¿Œ√µº€µµ,2022-12-13 23:26,37.338056,126.586111,411,-,-,-,-,-,-,10,∫œ,9,-4.4,1023.6,-
¿Œ√µº€µµ,2022-12-13 23:27,37.338056,126.586111,409,-,-,-,-,-,-,9.7,∫œ,357,-4.4,1023.4,-
¿Œ√µº€µµ,2022-12-13 23:28,37.338056,126.586111,407,-,-,-,-,-,-,9.1,∫œ,352,-4.4,1023.5,-
¿Œ√µº€µµ,2022-12-13 23:29,37.338056,126.586111,404,-,-,-,-,-,-,8.6,∫œ,3,-4.5,1023.6,-
¿Œ√µº€µµ,2022-12-13 23:30,37.338056,126.586111,402,-,-,-,-,-,-,9.1,∫œ∫œµø,14,-4.5,1023.6,-
¿Œ√µº€µµ,2022-12-13 23:31,37.338056,126.586111,400,-,-,-,-,-,-,9.3,∫œ,9,-4.4,1023.6,-
¿Œ√µº€µµ,2022-12-13 23:32,37.338056,126.586111,397,-,-,-,-,-,-,8.7,∫œ∫œµø,14,-4.5,1023.4,-
¿Œ√µº€µµ,2022-12-13 23:33,37.338056,126.586111,395,-,-,-,-,-,-,8.4,∫œ,7,-4.5,1023.5,-
¿Œ√µº€µµ,2022-12-13 23:34,37.338056,126.586111,392,-,-,-,-,-,-,8.1,∫œ,10,-4.3,1023.6,-
¿Œ√µº€µµ,2022-12-13 23:35,37.338056,126.586111,392,-,-,-,-,-,-,8.1,∫œ,355,-4.3,1023.5,-
¿Œ√µº€µµ,2022-12-13 23:36,37.338056,126.586111,390,-,-,-,-,-,-,9,∫œ,358,-4.4,1023.6,-
¿Œ√µº€µµ,2022-12-13 23:37,37.338056,126.586111,387,-,-,-,-,-,-,9,∫œ,358,-4.4,1023.6,-
¿Œ√µº€µµ,2022-12-13 23:38,37.338056,126.586111,385,-,-,-,-,-,-,9,∫œ,358,-4.4,1023.6,-
¿Œ√µº€µµ,2022-12-13 23:39,37.338056,126.586111,383,-,-,-,-,-,-,8.4,∫œ,0,-4.8,1023.7,-
¿Œ√µº€µµ,2022-12-13 23:40,37.338056,126.586111,380,-,-,-,-,-,-,8.5,∫œ,8,-4.7,1023.6,-
¿Œ√µº€µµ,2022-12-13 23:41,37.338056,126.586111,378,-,-,-,-,-,-,8.5,∫œ,8,-4.8,1023.7,-
¿Œ√µº€µµ,2022-12-13 23:42,37.338056,126.586111,376,-,-,-,-,-,-,7.6,∫œ,11,-4.7,1023.7,-
¿Œ√µº€µµ,2022-12-13 23:43,37.338056,126.586111,375,-,-,-,-,-,-,8.6,∫œ∫œµø,13,-4.6,1023.6,-
¿Œ√µº€µµ,2022-12-13 23:44,37.338056,126.586111,372,-,-,-,-,-,-,8.6,∫œ,8,-4.7,1023.7,-
¿Œ√µº€µµ,2022-12-13 23:45,37.338056,126.586111,370,-,-,-,-,-,-,9.7,∫œ,6,-4.7,1023.7,-
¿Œ√µº€µµ,2022-12-13 23:46,37.338056,126.586111,366,-,-,-,-,-,-,8.8,∫œ,7,-4.8,1023.7,-
¿Œ√µº€µµ,2022-12-13 23:47,37.338056,126.586111,365,-,-,-,-,-,-,7.9,∫œ,3,-4.5,1023.9,-
¿Œ√µº€µµ,2022-12-13 23:48,37.338056,126.586111,364,-,-,-,-,-,-,9.4,∫œ,356,-4.4,1023.8,-
¿Œ√µº€µµ,2022-12-13 23:49,37.338056,126.586111,362,-,-,-,-,-,-,9.5,∫œ,9,-4.6,1023.8,-
¿Œ√µº€µµ,2022-12-13 23:50,37.338056,126.586111,361,-,-,-,-,-,-,8.6,∫œ,6,-4.7,1024,-
¿Œ√µº€µµ,2022-12-13 23:51,37.338056,126.586111,359,-,-,-,-,-,-,9.2,∫œ,2,-4.7,1024,-
¿Œ√µº€µµ,2022-12-13 23:52,37.338056,126.586111,356,-,-,-,-,-,-,6.9,∫œ,0,-4.7,1023.9,-
¿Œ√µº€µµ,2022-12-13 23:53,37.338056,126.586111,355,-,-,-,-,-,-,9.6,∫œ,9,-4.3,1024,-
¿Œ√µº€µµ,2022-12-13 23:54,37.338056,126.586111,355,-,-,-,-,-,-,9.7,∫œ∫œµø,18,-4.5,1024,-
¿Œ√µº€µµ,2022-12-13 23:55,37.338056,126.586111,352,-,-,-,-,-,-,9.2,∫œ∫œµø,14,-4.9,1023.9,-
¿Œ√µº€µµ,2022-12-13 23:56,37.338056,126.586111,350,-,-,-,-,-,-,8.5,∫œ,7,-5,1024,-
¿Œ√µº€µµ,2022-12-13 23:57,37.338056,126.586111,347,-,-,-,-,-,-,8.5,∫œ,7,-5,1023.8,-
¿Œ√µº€µµ,2022-12-13 23:58,37.338056,126.586111,346,-,-,-,-,-,-,8.5,∫œ,7,-5,1024.1,-
¿Œ√µº€µµ,2022-12-13 23:59,37.338056,126.586111,344,-,-,-,-,-,-,8.5,∫œ,7,-5,1023.9,-
¿Œ√µº€µµ,2022-12-14 0:00,37.338056,126.586111,343,-,-,-,-,-,-,8.5,∫œ,7,-5,1024,-
¿Œ√µº€µµ,2022-12-14 0:01,37.338056,126.586111,341,-,-,-,-,-,-,8.9,∫œ,6,-4.8,1024.1,-
¿Œ√µº€µµ,2022-12-14 0:02,37.338056,126.586111,340,-,-,-,-,-,-,7.4,∫œ,355,-4.9,1024,-
¿Œ√µº€µµ,2022-12-14 0:03,37.338056,126.586111,337,-,-,-,-,-,-,7.7,∫œ,9,-4.5,1024,-
¿Œ√µº€µµ,2022-12-14 0:04,37.338056,126.586111,336,-,-,-,-,-,-,10.2,∫œ,4,-4.3,1024.2,-
¿Œ√µº€µµ,2022-12-14 0:05,37.338056,126.586111,334,-,-,-,-,-,-,10.4,∫œ,6,-4.7,1024,-
¿Œ√µº€µµ,2022-12-14 0:06,37.338056,126.586111,333,-,-,-,-,-,-,9,∫œ,11,-4.8,1024.1,-
¿Œ√µº€µµ,2022-12-14 0:07,37.338056,126.586111,331,-,-,-,-,-,-,10.5,∫œ,9,-4.9,1024.2,-
¿Œ√µº€µµ,2022-12-14 0:08,37.338056,126.586111,330,-,-,-,-,-,-,9,∫œ,4,-5.1,1024.1,-
¿Œ√µº€µµ,2022-12-14 0:09,37.338056,126.586111,328,-,-,-,-,-,-,9.7,∫œ,3,-5,1024.2,-
¿Œ√µº€µµ,2022-12-14 0:10,37.338056,126.586111,326,-,-,-,-,-,-,9.5,∫œ,10,-5,1024.2,-
¿Œ√µº€µµ,2022-12-14 0:11,37.338056,126.586111,325,-,-,-,-,-,-,9.5,∫œ,10,-5,1024.3,-
¿Œ√µº€µµ,2022-12-14 0:12,37.338056,126.586111,322,-,-,-,-,-,-,9.3,∫œ,356,-5.1,1024.4,-
¿Œ√µº€µµ,2022-12-14 0:13,37.338056,126.586111,322,-,-,-,-,-,-,9.5,∫œ,0,-5.1,1024.1,-
¿Œ√µº€µµ,2022-12-14 0:14,37.338056,126.586111,319,-,-,-,-,-,-,8.4,∫œ,354,-5.1,1024.2,-
¿Œ√µº€µµ,2022-12-14 0:15,37.338056,126.586111,317,-,-,-,-,-,-,7.9,∫œ,6,-5,1024.1,-
¿Œ√µº€µµ,2022-12-14 0:16,37.338056,126.586111,315,-,-,-,-,-,-,8.7,∫œ,7,-4.8,1024.3,-
¿Œ√µº€µµ,2022-12-14 0:17,37.338056,126.586111,313,-,-,-,-,-,-,7.6,∫œ,9,-5.1,1024.2,-
¿Œ√µº€µµ,2022-12-14 0:18,37.338056,126.586111,311,-,-,-,-,-,-,8.7,∫œ,7,-5,1024.2,-
¿Œ√µº€µµ,2022-12-14 0:19,37.338056,126.586111,310,-,-,-,-,-,-,9.6,∫œ,8,-4.9,1024.1,-
¿Œ√µº€µµ,2022-12-14 0:20,37.338056,126.586111,308,-,-,-,-,-,-,9.8,∫œ,8,-5,1024.3,-
¿Œ√µº€µµ,2022-12-14 0:21,37.338056,126.586111,307,-,-,-,-,-,-,7.2,∫œ,358,-5,1024.4,-
¿Œ√µº€µµ,2022-12-14 0:22,37.338056,126.586111,304,-,-,-,-,-,-,8.5,∫œ,6,-4.8,1024.4,-
¿Œ√µº€µµ,2022-12-14 0:23,37.338056,126.586111,303,-,-,-,-,-,-,7.7,∫œ,3,-4.9,1024.2,-
