∞¸√¯º“∏Ì,∞¸√¯Ω√∞£,¿ßµµ,∞Êµµ,¡∂¿ß(cm),ºˆø¬(°…),ø∞∫–(PSU),¿Ø¿«∆ƒ∞Ì(m),¿Ø¿«∆ƒ¡÷±‚(sec),√÷¥Î∆ƒ∞Ì(m),√÷¥Î∆ƒ¡÷±‚(sec),«≥º”(m/s),,«≥«‚(deg),±‚ø¬(°…),±‚æ–(hPa),Ω√¡§(m)
¿Œ√µ,2022-12-15 7:59,37.451944,126.592222,643,7.2,29.5,-,-,-,-,3.3,µø≥≤µø,119,-4.8,1024.4,-
¿Œ√µ,2022-12-15 8:00,37.451944,126.592222,644,7.2,29.5,-,-,-,-,3.6,µø≥≤µø,119,-4.8,1024.4,-
¿Œ√µ,2022-12-15 8:01,37.451944,126.592222,645,7.2,29.4,-,-,-,-,3.5,µø≥≤µø,121,-4.8,1024.5,-
¿Œ√µ,2022-12-15 8:02,37.451944,126.592222,646,7.2,29.4,-,-,-,-,2.4,µø≥≤µø,108,-4.8,1024.4,-
¿Œ√µ,2022-12-15 8:03,37.451944,126.592222,646,7.2,29.5,-,-,-,-,2.8,µø≥≤µø,110,-4.8,1024.4,-
¿Œ√µ,2022-12-15 8:04,37.451944,126.592222,647,7.2,29.4,-,-,-,-,2.8,µø≥≤µø,106,-4.8,1024.4,-
¿Œ√µ,2022-12-15 8:05,37.451944,126.592222,647,7.2,29.4,-,-,-,-,1.7,µø≥≤µø,115,-4.7,1024.5,-
¿Œ√µ,2022-12-15 8:06,37.451944,126.592222,648,7.2,29.5,-,-,-,-,2.5,≥≤µø,132,-4.7,1024.5,-
¿Œ√µ,2022-12-15 8:07,37.451944,126.592222,648,7.2,29.5,-,-,-,-,2.7,≥≤µø,127,-4.7,1024.5,-
¿Œ√µ,2022-12-15 8:08,37.451944,126.592222,649,7.2,29.4,-,-,-,-,3,≥≤µø,125,-4.6,1024.4,-
¿Œ√µ,2022-12-15 8:09,37.451944,126.592222,649,7.2,29.5,-,-,-,-,4.1,µø≥≤µø,122,-4.7,1024.4,-
¿Œ√µ,2022-12-15 8:10,37.451944,126.592222,649,7.2,29.5,-,-,-,-,4.5,≥≤µø,127,-4.7,1024.4,-
¿Œ√µ,2022-12-15 8:11,37.451944,126.592222,650,7.2,29.5,-,-,-,-,4.7,≥≤µø,128,-4.7,1024.4,-
¿Œ√µ,2022-12-15 8:12,37.451944,126.592222,651,7.2,29.5,-,-,-,-,3.4,≥≤µø,132,-4.8,1024.4,-
¿Œ√µ,2022-12-15 8:13,37.451944,126.592222,651,7.2,29.5,-,-,-,-,3.8,≥≤µø,131,-4.7,1024.4,-
¿Œ√µ,2022-12-15 8:14,37.451944,126.592222,651,7.2,29.5,-,-,-,-,3.1,µø≥≤µø,121,-4.7,1024.4,-
¿Œ√µ,2022-12-15 8:15,37.451944,126.592222,652,7.2,29.5,-,-,-,-,3.4,µø≥≤µø,111,-4.7,1024.5,-
¿Œ√µ,2022-12-15 8:16,37.451944,126.592222,652,7.2,29.5,-,-,-,-,4.3,µø≥≤µø,118,-4.6,1024.5,-
¿Œ√µ,2022-12-15 8:17,37.451944,126.592222,653,7.2,29.6,-,-,-,-,4.1,µø≥≤µø,117,-4.6,1024.6,-
¿Œ√µ,2022-12-15 8:18,37.451944,126.592222,653,7.2,29.5,-,-,-,-,4.5,µø≥≤µø,121,-4.6,1024.6,-
¿Œ√µ,2022-12-15 8:19,37.451944,126.592222,654,7.2,29.5,-,-,-,-,4.5,µø≥≤µø,115,-4.6,1024.6,-
¿Œ√µ,2022-12-15 8:20,37.451944,126.592222,654,7.2,29.5,-,-,-,-,3.5,µø≥≤µø,115,-4.6,1024.6,-
¿Œ√µ,2022-12-15 8:21,37.451944,126.592222,654,7.2,29.5,-,-,-,-,3.7,µø≥≤µø,122,-4.6,1024.6,-
¿Œ√µ,2022-12-15 8:22,37.451944,126.592222,655,7.2,29.5,-,-,-,-,3.1,µø≥≤µø,123,-4.6,1024.6,-
¿Œ√µ,2022-12-15 8:23,37.451944,126.592222,655,7.2,29.5,-,-,-,-,4.6,µø≥≤µø,112,-4.6,1024.6,-
¿Œ√µ,2022-12-15 8:24,37.451944,126.592222,656,7.2,29.5,-,-,-,-,3.6,µø≥≤µø,111,-4.5,1024.6,-
¿Œ√µ,2022-12-15 8:25,37.451944,126.592222,656,7.2,29.5,-,-,-,-,3.3,µø≥≤µø,121,-4.5,1024.6,-
¿Œ√µ,2022-12-15 8:26,37.451944,126.592222,656,7.2,29.5,-,-,-,-,4.5,µø≥≤µø,108,-4.5,1024.6,-
¿Œ√µ,2022-12-15 8:27,37.451944,126.592222,657,7.2,29.5,-,-,-,-,4.8,µø≥≤µø,106,-4.5,1024.5,-
¿Œ√µ,2022-12-15 8:28,37.451944,126.592222,657,7.2,29.6,-,-,-,-,3.5,µø≥≤µø,121,-4.5,1024.6,-
¿Œ√µ,2022-12-15 8:29,37.451944,126.592222,657,7.2,29.6,-,-,-,-,3.8,µø≥≤µø,108,-4.5,1024.6,-
¿Œ√µ,2022-12-15 8:30,37.451944,126.592222,657,7.2,29.5,-,-,-,-,4.5,µø≥≤µø,114,-4.4,1024.6,-
¿Œ√µ,2022-12-15 8:31,37.451944,126.592222,658,7.2,29.5,-,-,-,-,5,µø≥≤µø,103,-4.4,1024.6,-
¿Œ√µ,2022-12-15 8:32,37.451944,126.592222,658,7.2,29.6,-,-,-,-,4.9,µø≥≤µø,107,-4.4,1024.6,-
¿Œ√µ,2022-12-15 8:33,37.451944,126.592222,658,7.2,29.6,-,-,-,-,3.9,µø≥≤µø,109,-4.4,1024.7,-
¿Œ√µ,2022-12-15 8:34,37.451944,126.592222,658,7.2,29.5,-,-,-,-,4.6,µø≥≤µø,111,-4.4,1024.6,-
¿Œ√µ,2022-12-15 8:35,37.451944,126.592222,658,7.2,29.6,-,-,-,-,4.2,µø≥≤µø,120,-4.4,1024.6,-
¿Œ√µ,2022-12-15 8:36,37.451944,126.592222,659,7.2,29.5,-,-,-,-,4.2,µø≥≤µø,109,-4.4,1024.6,-
¿Œ√µ,2022-12-15 8:37,37.451944,126.592222,659,7.2,29.5,-,-,-,-,3.6,≥≤µø,125,-4.4,1024.7,-
¿Œ√µ,2022-12-15 8:38,37.451944,126.592222,659,7.2,29.6,-,-,-,-,4.8,≥≤µø,127,-4.3,1024.6,-
¿Œ√µ,2022-12-15 8:39,37.451944,126.592222,659,7.2,29.6,-,-,-,-,4.5,≥≤µø,126,-4.3,1024.6,-
¿Œ√µ,2022-12-15 8:40,37.451944,126.592222,659,7.2,29.6,-,-,-,-,4.3,µø≥≤µø,121,-4.3,1024.7,-
¿Œ√µ,2022-12-15 8:41,37.451944,126.592222,659,7.2,29.6,-,-,-,-,3.6,µø≥≤µø,119,-4.3,1024.6,-
¿Œ√µ,2022-12-15 8:42,37.451944,126.592222,659,7.2,29.6,-,-,-,-,4.7,µø≥≤µø,113,-4.3,1024.6,-
¿Œ√µ,2022-12-15 8:43,37.451944,126.592222,659,7.2,29.6,-,-,-,-,5.1,µø≥≤µø,119,-4.2,1024.6,-
¿Œ√µ,2022-12-15 8:44,37.451944,126.592222,659,7.2,29.6,-,-,-,-,4.8,µø≥≤µø,120,-4.2,1024.5,-
¿Œ√µ,2022-12-15 8:45,37.451944,126.592222,659,7.2,29.6,-,-,-,-,4.8,≥≤µø,125,-4.2,1024.5,-
¿Œ√µ,2022-12-15 8:46,37.451944,126.592222,659,7.2,29.6,-,-,-,-,5.6,≥≤µø,126,-4.3,1024.5,-
¿Œ√µ,2022-12-15 8:47,37.451944,126.592222,658,7.2,29.6,-,-,-,-,5.7,µø≥≤µø,121,-4.3,1024.5,-
¿Œ√µ,2022-12-15 8:48,37.451944,126.592222,658,7.2,29.6,-,-,-,-,5,≥≤µø,129,-4.3,1024.5,-
¿Œ√µ,2022-12-15 8:49,37.451944,126.592222,658,7.2,29.6,-,-,-,-,5.9,µø≥≤µø,119,-4.2,1024.5,-
¿Œ√µ,2022-12-15 8:50,37.451944,126.592222,658,7.2,29.6,-,-,-,-,4.9,µø≥≤µø,107,-4.2,1024.5,-
¿Œ√µ,2022-12-15 8:51,37.451944,126.592222,658,7.2,29.6,-,-,-,-,5.1,µø≥≤µø,116,-4.2,1024.5,-
¿Œ√µ,2022-12-15 8:52,37.451944,126.592222,658,7.2,29.6,-,-,-,-,3.5,µø≥≤µø,120,-4.2,1024.5,-
¿Œ√µ,2022-12-15 8:53,37.451944,126.592222,658,7.2,29.6,-,-,-,-,5.5,µø≥≤µø,118,-4.2,1024.4,-
¿Œ√µ,2022-12-15 8:54,37.451944,126.592222,657,7.2,29.6,-,-,-,-,5.2,µø≥≤µø,119,-4.1,1024.5,-
¿Œ√µ,2022-12-15 8:55,37.451944,126.592222,-,-,-,-,-,-,-,-,-,-,-,-,-
¿Œ√µ,2022-12-15 8:56,37.451944,126.592222,-,-,-,-,-,-,-,-,-,-,-,-,-
¿Œ√µ,2022-12-15 8:57,37.451944,126.592222,-,-,-,-,-,-,-,-,-,-,-,-,-
¿Œ√µ,2022-12-15 8:58,37.451944,126.592222,656,7.2,29.6,-,-,-,-,3.5,µø≥≤µø,119,-4,1024.5,-
¿Œ√µ,2022-12-15 8:59,37.451944,126.592222,656,7.2,29.6,-,-,-,-,4.4,µø≥≤µø,113,-4,1024.6,-
¿Œ√µ,2022-12-15 9:00,37.451944,126.592222,656,7.2,29.6,-,-,-,-,4.8,≥≤µø,130,-4,1024.6,-
¿Œ√µ,2022-12-15 9:01,37.451944,126.592222,655,7.2,29.6,-,-,-,-,4.8,≥≤µø,132,-4,1024.6,-
¿Œ√µ,2022-12-15 9:02,37.451944,126.592222,655,7.2,29.6,-,-,-,-,4,≥≤µø,128,-3.9,1024.6,-
¿Œ√µ,2022-12-15 9:03,37.451944,126.592222,655,7.2,29.6,-,-,-,-,4.6,µø≥≤µø,120,-3.9,1024.6,-
¿Œ√µ,2022-12-15 9:04,37.451944,126.592222,654,7.2,29.6,-,-,-,-,4.2,≥≤µø,131,-3.9,1024.6,-
¿Œ√µ,2022-12-15 9:05,37.451944,126.592222,654,7.2,29.6,-,-,-,-,4.2,≥≤µø,129,-3.9,1024.6,-
¿Œ√µ,2022-12-15 9:06,37.451944,126.592222,654,7.2,29.6,-,-,-,-,3.7,≥≤µø,129,-3.9,1024.6,-
¿Œ√µ,2022-12-15 9:07,37.451944,126.592222,653,7.3,29.6,-,-,-,-,3.8,≥≤µø,124,-3.8,1024.6,-
¿Œ√µ,2022-12-15 9:08,37.451944,126.592222,653,7.3,29.6,-,-,-,-,3.3,≥≤µø,125,-3.8,1024.6,-
¿Œ√µ,2022-12-15 9:09,37.451944,126.592222,652,7.3,29.6,-,-,-,-,3.9,µø≥≤µø,118,-3.8,1024.6,-
¿Œ√µ,2022-12-15 9:10,37.451944,126.592222,652,7.3,29.6,-,-,-,-,4.8,µø≥≤µø,120,-3.8,1024.5,-
¿Œ√µ,2022-12-15 9:11,37.451944,126.592222,651,7.3,29.6,-,-,-,-,5,µø≥≤µø,120,-3.8,1024.5,-
¿Œ√µ,2022-12-15 9:12,37.451944,126.592222,651,7.3,29.6,-,-,-,-,4.1,µø≥≤µø,121,-3.8,1024.5,-
¿Œ√µ,2022-12-15 9:13,37.451944,126.592222,650,7.3,29.6,-,-,-,-,5,≥≤µø,142,-3.7,1024.5,-
¿Œ√µ,2022-12-15 9:14,37.451944,126.592222,649,7.3,29.6,-,-,-,-,3.3,≥≤µø,134,-3.8,1024.5,-
¿Œ√µ,2022-12-15 9:15,37.451944,126.592222,649,7.3,29.6,-,-,-,-,2.7,≥≤µø,128,-3.8,1024.5,-
¿Œ√µ,2022-12-15 9:16,37.451944,126.592222,648,7.3,29.6,-,-,-,-,3.2,≥≤µø,138,-3.7,1024.5,-
¿Œ√µ,2022-12-15 9:17,37.451944,126.592222,648,7.3,29.6,-,-,-,-,3.7,≥≤µø,133,-3.7,1024.5,-
¿Œ√µ,2022-12-15 9:18,37.451944,126.592222,647,7.3,29.6,-,-,-,-,4.3,≥≤µø,135,-3.7,1024.5,-
¿Œ√µ,2022-12-15 9:19,37.451944,126.592222,646,7.3,29.6,-,-,-,-,5.6,µø≥≤µø,123,-3.6,1024.5,-
¿Œ√µ,2022-12-15 9:20,37.451944,126.592222,646,7.3,29.6,-,-,-,-,3.5,≥≤µø,135,-3.7,1024.5,-
¿Œ√µ,2022-12-15 9:21,37.451944,126.592222,645,7.3,29.6,-,-,-,-,5,≥≤µø,124,-3.7,1024.5,-
¿Œ√µ,2022-12-15 9:22,37.451944,126.592222,644,6.9,12.6,-,-,-,-,4.4,µø≥≤µø,121,-3.6,1024.5,-
¿Œ√µ,2022-12-15 9:23,37.451944,126.592222,643,6.6,0,-,-,-,-,3.7,≥≤µø,125,-3.6,1024.5,-
¿Œ√µ,2022-12-15 9:24,37.451944,126.592222,642,6.6,0,-,-,-,-,3.4,≥≤µø,130,-3.6,1024.5,-
¿Œ√µ,2022-12-15 9:25,37.451944,126.592222,642,6.5,0,-,-,-,-,4.2,µø≥≤µø,117,-3.5,1024.5,-
¿Œ√µ,2022-12-15 9:26,37.451944,126.592222,641,6.4,0,-,-,-,-,4.9,µø≥≤µø,120,-3.4,1024.4,-
¿Œ√µ,2022-12-15 9:27,37.451944,126.592222,640,6.4,9.9,-,-,-,-,4.5,µø≥≤µø,117,-3.4,1024.5,-
¿Œ√µ,2022-12-15 9:28,37.451944,126.592222,639,7,29.8,-,-,-,-,5.4,≥≤µø,124,-3.4,1024.5,-
¿Œ√µ,2022-12-15 9:29,37.451944,126.592222,638,7.1,29.7,-,-,-,-,5.4,µø≥≤µø,118,-3.3,1024.4,-
¿Œ√µ,2022-12-15 9:30,37.451944,126.592222,637,7.2,29.7,-,-,-,-,4.1,≥≤µø,130,-3.3,1024.4,-
¿Œ√µ,2022-12-15 9:31,37.451944,126.592222,637,7.2,29.7,-,-,-,-,3.8,µø≥≤µø,120,-3.3,1024.4,-
¿Œ√µ,2022-12-15 9:32,37.451944,126.592222,636,7.2,29.7,-,-,-,-,5.1,µø≥≤µø,115,-3.2,1024.4,-
¿Œ√µ,2022-12-15 9:33,37.451944,126.592222,635,7.2,29.7,-,-,-,-,4.5,µø≥≤µø,122,-3.2,1024.4,-
¿Œ√µ,2022-12-15 9:34,37.451944,126.592222,634,7.2,29.7,-,-,-,-,4.1,µø≥≤µø,120,-3.2,1024.4,-
¿Œ√µ,2022-12-15 9:35,37.451944,126.592222,633,7.2,29.7,-,-,-,-,4.1,µø≥≤µø,120,-3.1,1024.4,-
¿Œ√µ,2022-12-15 9:36,37.451944,126.592222,632,7.2,29.7,-,-,-,-,4.1,µø≥≤µø,119,-3,1024.4,-
¿Œ√µ,2022-12-15 9:37,37.451944,126.592222,631,7.2,29.7,-,-,-,-,3.7,≥≤µø,126,-3,1024.4,-
¿Œ√µ,2022-12-15 9:38,37.451944,126.592222,630,7.2,29.7,-,-,-,-,5,≥≤µø,128,-2.9,1024.4,-
¿Œ√µ,2022-12-15 9:39,37.451944,126.592222,629,7.2,29.7,-,-,-,-,5.3,≥≤µø,129,-2.9,1024.3,-
¿Œ√µ,2022-12-15 9:40,37.451944,126.592222,628,7.2,29.7,-,-,-,-,5.4,µø≥≤µø,123,-2.9,1024.3,-
¿Œ√µ,2022-12-15 9:41,37.451944,126.592222,627,7.2,29.7,-,-,-,-,5.9,≥≤µø,128,-2.9,1024.3,-
¿Œ√µ,2022-12-15 9:42,37.451944,126.592222,626,7.3,29.7,-,-,-,-,5.4,≥≤µø,126,-2.9,1024.3,-
¿Œ√µ,2022-12-15 9:43,37.451944,126.592222,625,7.3,29.7,-,-,-,-,4.6,≥≤µø,130,-2.9,1024.3,-
¿Œ√µ,2022-12-15 9:44,37.451944,126.592222,623,7.3,29.7,-,-,-,-,4.9,≥≤µø,129,-3,1024.3,-
¿Œ√µ,2022-12-15 9:45,37.451944,126.592222,622,7.2,29.7,-,-,-,-,5.2,≥≤µø,127,-3,1024.3,-
¿Œ√µ,2022-12-15 9:46,37.451944,126.592222,621,7.3,29.7,-,-,-,-,5.2,≥≤µø,124,-2.9,1024.3,-
¿Œ√µ,2022-12-15 9:47,37.451944,126.592222,620,7.3,29.7,-,-,-,-,6.1,µø≥≤µø,120,-2.9,1024.3,-
¿Œ√µ,2022-12-15 9:48,37.451944,126.592222,619,7.3,29.7,-,-,-,-,5.5,µø≥≤µø,121,-2.9,1024.2,-
¿Œ√µ,2022-12-15 9:49,37.451944,126.592222,618,7.3,29.7,-,-,-,-,4.5,µø≥≤µø,122,-2.9,1024.2,-
¿Œ√µ,2022-12-15 9:50,37.451944,126.592222,617,7.3,29.7,-,-,-,-,5.8,≥≤µø,133,-2.8,1024.2,-
¿Œ√µ,2022-12-15 9:51,37.451944,126.592222,616,7.3,29.7,-,-,-,-,4.9,≥≤µø,124,-2.8,1024.2,-
¿Œ√µ,2022-12-15 9:52,37.451944,126.592222,614,7.3,29.7,-,-,-,-,5.1,≥≤µø,124,-2.8,1024.2,-
¿Œ√µ,2022-12-15 9:53,37.451944,126.592222,613,7.3,29.7,-,-,-,-,4.1,µø≥≤µø,114,-2.8,1024.2,-
¿Œ√µ,2022-12-15 9:54,37.451944,126.592222,612,7.3,29.7,-,-,-,-,4.7,µø≥≤µø,120,-2.8,1024.2,-
¿Œ√µ,2022-12-15 9:55,37.451944,126.592222,611,7.3,29.7,-,-,-,-,5.9,≥≤µø,125,-2.7,1024.2,-
¿Œ√µ,2022-12-15 9:56,37.451944,126.592222,610,7.3,29.7,-,-,-,-,4.9,≥≤µø,129,-2.7,1024.1,-
¿Œ√µ,2022-12-15 9:57,37.451944,126.592222,608,7.3,29.7,-,-,-,-,5.6,µø≥≤µø,123,-2.7,1024.1,-
¿Œ√µ,2022-12-15 9:58,37.451944,126.592222,607,7.3,29.7,-,-,-,-,4.9,≥≤µø,131,-2.7,1024.1,-
¿Œ√µ,2022-12-15 9:59,37.451944,126.592222,606,7.3,29.7,-,-,-,-,5,≥≤µø,128,-2.6,1024.1,-
¿Œ√µ,2022-12-15 10:00,37.451944,126.592222,605,7.3,29.7,-,-,-,-,5.7,≥≤µø,133,-2.6,1024,-
¿Œ√µ,2022-12-15 10:01,37.451944,126.592222,603,7.3,29.7,-,-,-,-,5.2,≥≤µø,127,-2.6,1024.1,-
¿Œ√µ,2022-12-15 10:02,37.451944,126.592222,602,7.3,29.7,-,-,-,-,5,≥≤µø,124,-2.5,1024,-
¿Œ√µ,2022-12-15 10:03,37.451944,126.592222,601,7.3,29.7,-,-,-,-,4.8,≥≤µø,127,-2.5,1024,-
¿Œ√µ,2022-12-15 10:04,37.451944,126.592222,599,7.3,29.7,-,-,-,-,5.4,≥≤µø,131,-2.5,1024,-
¿Œ√µ,2022-12-15 10:05,37.451944,126.592222,598,7.3,29.7,-,-,-,-,5.2,≥≤µø,129,-2.5,1023.9,-
¿Œ√µ,2022-12-15 10:06,37.451944,126.592222,597,7.3,29.7,-,-,-,-,4.7,≥≤µø,125,-2.5,1023.9,-
¿Œ√µ,2022-12-15 10:07,37.451944,126.592222,595,7.3,29.7,-,-,-,-,4.6,µø≥≤µø,119,-2.5,1023.9,-
¿Œ√µ,2022-12-15 10:08,37.451944,126.592222,594,7.2,29.7,-,-,-,-,5.9,µø≥≤µø,119,-2.5,1023.9,-
¿Œ√µ,2022-12-15 10:09,37.451944,126.592222,592,7.2,29.7,-,-,-,-,4.3,≥≤µø,124,-2.5,1024,-
¿Œ√µ,2022-12-15 10:10,37.451944,126.592222,591,7.2,29.7,-,-,-,-,5,≥≤µø,126,-2.5,1023.9,-
¿Œ√µ,2022-12-15 10:11,37.451944,126.592222,589,7.2,29.6,-,-,-,-,5.6,≥≤µø,127,-2.5,1024,-
¿Œ√µ,2022-12-15 10:12,37.451944,126.592222,588,7.2,29.6,-,-,-,-,5.3,≥≤µø,127,-2.5,1024,-
¿Œ√µ,2022-12-15 10:13,37.451944,126.592222,586,7.2,29.7,-,-,-,-,4,≥≤µø,130,-2.4,1024.1,-
¿Œ√µ,2022-12-15 10:14,37.451944,126.592222,585,7.3,29.6,-,-,-,-,5.1,µø≥≤µø,123,-2.4,1024,-
¿Œ√µ,2022-12-15 10:15,37.451944,126.592222,583,7.3,29.6,-,-,-,-,5.6,≥≤µø,128,-2.4,1024,-
¿Œ√µ,2022-12-15 10:16,37.451944,126.592222,582,7.3,29.6,-,-,-,-,5.4,≥≤µø,128,-2.4,1024,-
¿Œ√µ,2022-12-15 10:17,37.451944,126.592222,580,7.3,29.7,-,-,-,-,6,≥≤µø,125,-2.3,1024,-
¿Œ√µ,2022-12-15 10:18,37.451944,126.592222,579,7.3,29.7,-,-,-,-,5.4,≥≤µø,133,-2.3,1024,-
¿Œ√µ,2022-12-15 10:19,37.451944,126.592222,577,7.3,29.7,-,-,-,-,5.1,µø≥≤µø,123,-2.3,1024,-
¿Œ√µ,2022-12-15 10:20,37.451944,126.592222,575,7.2,29.7,-,-,-,-,4.7,µø≥≤µø,119,-2.2,1024,-
¿Œ√µ,2022-12-15 10:21,37.451944,126.592222,574,7.3,29.7,-,-,-,-,5.6,µø≥≤µø,122,-2.2,1023.8,-
¿Œ√µ,2022-12-15 10:22,37.451944,126.592222,572,7.2,29.7,-,-,-,-,5.1,µø≥≤µø,119,-2.1,1023.7,-
¿Œ√µ,2022-12-15 10:23,37.451944,126.592222,571,7.2,29.6,-,-,-,-,5.3,µø≥≤µø,123,-2.1,1023.8,-
¿Œ√µ,2022-12-15 10:24,37.451944,126.592222,569,7.2,29.7,-,-,-,-,4.8,≥≤µø,133,-2,1023.8,-
¿Œ√µ,2022-12-15 10:25,37.451944,126.592222,567,7.3,29.6,-,-,-,-,4.8,≥≤µø,128,-2,1023.6,-
¿Œ√µ,2022-12-15 10:26,37.451944,126.592222,566,7.2,29.6,-,-,-,-,4.5,≥≤µø,125,-1.9,1023.6,-
¿Œ√µ,2022-12-15 10:27,37.451944,126.592222,564,7.3,29.6,-,-,-,-,3.9,µø≥≤µø,122,-1.8,1023.6,-
¿Œ√µ,2022-12-15 10:28,37.451944,126.592222,563,7.3,29.7,-,-,-,-,6.1,≥≤µø,124,-1.8,1023.6,-
¿Œ√µ,2022-12-15 10:29,37.451944,126.592222,561,7.3,29.6,-,-,-,-,6.6,≥≤µø,127,-1.7,1023.6,-
¿Œ√µ,2022-12-15 10:30,37.451944,126.592222,559,7.3,29.6,-,-,-,-,6.9,≥≤µø,124,-1.7,1023.6,-
¿Œ√µ,2022-12-15 10:31,37.451944,126.592222,558,7.3,29.6,-,-,-,-,6.3,µø≥≤µø,122,-1.7,1023.5,-
¿Œ√µ,2022-12-15 10:32,37.451944,126.592222,557,7.3,29.6,-,-,-,-,5.3,≥≤µø,124,-1.7,1023.5,-
¿Œ√µ,2022-12-15 10:33,37.451944,126.592222,555,7.3,29.6,-,-,-,-,6,≥≤µø,129,-1.7,1023.5,-
¿Œ√µ,2022-12-15 10:34,37.451944,126.592222,554,7.2,29.6,-,-,-,-,6.3,µø≥≤µø,123,-1.6,1023.5,-
¿Œ√µ,2022-12-15 10:35,37.451944,126.592222,552,7.2,29.6,-,-,-,-,6.4,≥≤µø,124,-1.6,1023.6,-
¿Œ√µ,2022-12-15 10:36,37.451944,126.592222,551,7.2,29.7,-,-,-,-,6.8,µø≥≤µø,119,-1.6,1023.6,-
¿Œ√µ,2022-12-15 10:37,37.451944,126.592222,549,7.2,29.6,-,-,-,-,6.7,µø≥≤µø,122,-1.6,1023.6,-
¿Œ√µ,2022-12-15 10:38,37.451944,126.592222,547,7.2,29.6,-,-,-,-,7,µø≥≤µø,121,-1.6,1023.6,-
¿Œ√µ,2022-12-15 10:39,37.451944,126.592222,546,7.2,29.6,-,-,-,-,6.5,µø≥≤µø,122,-1.6,1023.7,-
¿Œ√µ,2022-12-15 10:40,37.451944,126.592222,544,7.2,29.7,-,-,-,-,6.9,µø≥≤µø,121,-1.7,1023.6,-
¿Œ√µ,2022-12-15 10:41,37.451944,126.592222,543,7.2,29.6,-,-,-,-,6.7,µø≥≤µø,117,-1.7,1023.7,-
¿Œ√µ,2022-12-15 10:42,37.451944,126.592222,543,7.2,29.6,-,-,-,-,6.2,≥≤µø,126,-1.7,1023.8,-
¿Œ√µ,2022-12-15 10:43,37.451944,126.592222,541,7.2,29.6,-,-,-,-,6,µø≥≤µø,121,-1.7,1023.8,-
¿Œ√µ,2022-12-15 10:44,37.451944,126.592222,538,7.2,29.6,-,-,-,-,5.9,≥≤µø,126,-1.7,1023.8,-
¿Œ√µ,2022-12-15 10:45,37.451944,126.592222,536,7.2,29.6,-,-,-,-,6.5,µø≥≤µø,120,-1.7,1023.8,-
¿Œ√µ,2022-12-15 10:46,37.451944,126.592222,534,7.2,29.6,-,-,-,-,5.9,µø≥≤µø,117,-1.7,1023.9,-
¿Œ√µ,2022-12-15 10:47,37.451944,126.592222,533,7.2,29.6,-,-,-,-,5.9,≥≤µø,125,-1.7,1023.9,-
¿Œ√µ,2022-12-15 10:48,37.451944,126.592222,531,7.2,29.6,-,-,-,-,5.4,≥≤µø,125,-1.7,1023.8,-
¿Œ√µ,2022-12-15 10:49,37.451944,126.592222,529,7.2,29.6,-,-,-,-,5.2,µø≥≤µø,115,-1.7,1023.8,-
¿Œ√µ,2022-12-15 10:50,37.451944,126.592222,528,7.3,29.6,-,-,-,-,5.2,µø≥≤µø,121,-1.7,1023.8,-
¿Œ√µ,2022-12-15 10:51,37.451944,126.592222,526,7.3,29.6,-,-,-,-,4.8,µø≥≤µø,123,-1.7,1023.8,-
¿Œ√µ,2022-12-15 10:52,37.451944,126.592222,524,7.3,29.6,-,-,-,-,4.6,≥≤µø,128,-1.6,1023.8,-
¿Œ√µ,2022-12-15 10:53,37.451944,126.592222,523,7.3,29.6,-,-,-,-,4.8,≥≤µø,129,-1.6,1023.8,-
¿Œ√µ,2022-12-15 10:54,37.451944,126.592222,521,7.2,29.6,-,-,-,-,4.2,≥≤µø,129,-1.6,1023.8,-
¿Œ√µ,2022-12-15 10:55,37.451944,126.592222,520,7.2,29.6,-,-,-,-,4.7,≥≤µø,124,-1.6,1023.8,-
¿Œ√µ,2022-12-15 10:56,37.451944,126.592222,518,7.2,29.6,-,-,-,-,4,≥≤µø,129,-1.5,1023.8,-
¿Œ√µ,2022-12-15 10:57,37.451944,126.592222,516,7.2,29.6,-,-,-,-,3.5,≥≤µø,125,-1.5,1023.8,-
¿Œ√µ,2022-12-15 10:58,37.451944,126.592222,514,7.2,29.6,-,-,-,-,4.8,≥≤µø,139,-1.4,1023.8,-
¿Œ√µ,2022-12-15 10:59,37.451944,126.592222,513,7.2,29.6,-,-,-,-,5.2,≥≤µø,141,-1.4,1023.9,-
¿Œ√µ,2022-12-15 11:00,37.451944,126.592222,511,7.2,29.6,-,-,-,-,4.3,≥≤µø,138,-1.4,1023.9,-
¿Œ√µ,2022-12-15 11:01,37.451944,126.592222,509,7.1,29.7,-,-,-,-,4.2,≥≤µø,139,-1.4,1023.7,-
¿Œ√µ,2022-12-15 11:02,37.451944,126.592222,507,7.1,29.7,-,-,-,-,4.2,µø≥≤µø,121,-1.4,1023.7,-
¿Œ√µ,2022-12-15 11:03,37.451944,126.592222,506,7.1,29.7,-,-,-,-,4.7,≥≤µø,124,-1.4,1023.7,-
¿Œ√µ,2022-12-15 11:04,37.451944,126.592222,504,7.1,29.7,-,-,-,-,4.7,≥≤µø,129,-1.4,1023.7,-
¿Œ√µ,2022-12-15 11:05,37.451944,126.592222,502,7.2,29.7,-,-,-,-,4.5,µø≥≤µø,123,-1.4,1023.6,-
¿Œ√µ,2022-12-15 11:06,37.451944,126.592222,501,7.2,29.6,-,-,-,-,4.4,≥≤µø,143,-1.4,1023.5,-
