관측소명,관측시간,위도,경도,조위(cm),수온(℃),염분(PSU),유의파고(m),유의파주기(sec),최대파고(m),최대파주기(sec),풍속(m/s),,풍향(deg),기온(℃),기압(hPa),시정(m)
안산,2022-12-20 19:16,37.1922,126.6472,244,1.2,30.3,-,-,-,-,3,동,83,0.2,1021.9,-
안산,2022-12-20 19:17,37.1922,126.6472,243,1.2,30.3,-,-,-,-,3.4,동,82,0.2,1021.8,-
안산,2022-12-20 19:18,37.1922,126.6472,242,1.2,30.3,-,-,-,-,3,동,87,0.2,1021.9,-
안산,2022-12-20 19:19,37.1922,126.6472,241,1.2,30.3,-,-,-,-,2.7,동북동,73,0.2,1021.8,-
안산,2022-12-20 19:20,37.1922,126.6472,240,1.2,30.3,-,-,-,-,2.8,동,82,0.2,1021.8,-
안산,2022-12-20 19:21,37.1922,126.6472,239,1.2,30.3,-,-,-,-,3.5,동,79,0.2,1021.7,-
안산,2022-12-20 19:22,37.1922,126.6472,238,1.2,30.3,-,-,-,-,2.8,동,81,0.2,1021.7,-
안산,2022-12-20 19:23,37.1922,126.6472,237,1.2,30.3,-,-,-,-,2.5,동,80,0.2,1021.7,-
안산,2022-12-20 19:24,37.1922,126.6472,236,1.2,30.3,-,-,-,-,2.7,동북동,78,0.2,1021.6,-
안산,2022-12-20 19:25,37.1922,126.6472,235,1.2,30.3,-,-,-,-,2,동북동,78,0.2,1021.6,-
안산,2022-12-20 19:26,37.1922,126.6472,234,1.2,30.3,-,-,-,-,2.6,동북동,70,0.1,1021.6,-
안산,2022-12-20 19:27,37.1922,126.6472,233,1.2,30.3,-,-,-,-,1.4,동북동,62,0.1,1021.6,-
안산,2022-12-20 19:28,37.1922,126.6472,232,1.2,30.3,-,-,-,-,2.3,동북동,65,0,1021.6,-
안산,2022-12-20 19:29,37.1922,126.6472,230,1.2,30.3,-,-,-,-,3.4,동,79,0,1021.6,-
안산,2022-12-20 19:30,37.1922,126.6472,229,1.2,30.3,-,-,-,-,2.8,동북동,73,0,1021.6,-
안산,2022-12-20 19:31,37.1922,126.6472,228,1.2,30.3,-,-,-,-,2.1,동북동,68,0,1021.7,-
안산,2022-12-20 19:32,37.1922,126.6472,226,1.2,30.3,-,-,-,-,2.5,동북동,68,0,1021.6,-
안산,2022-12-20 19:33,37.1922,126.6472,225,1.2,30.3,-,-,-,-,3.1,동북동,72,0,1021.6,-
안산,2022-12-20 19:34,37.1922,126.6472,224,1.2,30.3,-,-,-,-,3.2,동,79,0,1021.6,-
안산,2022-12-20 19:35,37.1922,126.6472,222,1.2,30.3,-,-,-,-,3.1,동북동,75,0,1021.5,-
안산,2022-12-20 19:36,37.1922,126.6472,221,1.3,30.3,-,-,-,-,3.3,동북동,75,0,1021.5,-
안산,2022-12-20 19:37,37.1922,126.6472,219,1.3,30.3,-,-,-,-,3,동,81,0,1021.4,-
안산,2022-12-20 19:38,37.1922,126.6472,218,1.3,30.3,-,-,-,-,3,동,79,0,1021.4,-
안산,2022-12-20 19:39,37.1922,126.6472,216,1.3,30.3,-,-,-,-,3.8,동,85,0,1021.3,-
안산,2022-12-20 19:40,37.1922,126.6472,214,1.3,30.3,-,-,-,-,3.5,동북동,74,0,1021.3,-
안산,2022-12-20 19:41,37.1922,126.6472,213,1.3,30.3,-,-,-,-,3.1,동북동,76,0,1021.2,-
안산,2022-12-20 19:42,37.1922,126.6472,211,1.3,30.3,-,-,-,-,3.7,동북동,74,0,1021.2,-
안산,2022-12-20 19:43,37.1922,126.6472,210,1.3,30.3,-,-,-,-,4.3,동북동,75,0,1021,-
안산,2022-12-20 19:44,37.1922,126.6472,209,1.3,30.3,-,-,-,-,3.2,동,79,0,1021.1,-
안산,2022-12-20 19:45,37.1922,126.6472,207,1.3,30.3,-,-,-,-,3.1,동,96,0,1021.2,-
안산,2022-12-20 19:46,37.1922,126.6472,206,1.3,30.3,-,-,-,-,3.1,동,90,0,1021.3,-
안산,2022-12-20 19:47,37.1922,126.6472,205,1.3,30.3,-,-,-,-,3,동,84,0,1021.2,-
안산,2022-12-20 19:48,37.1922,126.6472,204,1.3,30.3,-,-,-,-,3,동,81,0,1021.3,-
안산,2022-12-20 19:49,37.1922,126.6472,203,1.3,30.3,-,-,-,-,3.1,동,81,0,1021.3,-
안산,2022-12-20 19:50,37.1922,126.6472,203,1.3,30.3,-,-,-,-,3.2,동북동,70,0,1021.2,-
안산,2022-12-20 19:51,37.1922,126.6472,202,1.3,30.3,-,-,-,-,2.6,동,80,0,1021.3,-
안산,2022-12-20 19:52,37.1922,126.6472,201,1.3,30.3,-,-,-,-,2.8,동북동,67,0,1021.2,-
안산,2022-12-20 19:53,37.1922,126.6472,201,1.3,30.3,-,-,-,-,1.9,동북동,62,0,1021.3,-
안산,2022-12-20 19:54,37.1922,126.6472,201,1.3,30.3,-,-,-,-,0.9,북동,41,0,1021.4,-
안산,2022-12-20 19:55,37.1922,126.6472,201,1.3,30.3,-,-,-,-,2.4,동북동,75,0,1021.3,-
안산,2022-12-20 19:56,37.1922,126.6472,201,1.3,30.3,-,-,-,-,2.8,동북동,70,0,1021.4,-
안산,2022-12-20 19:57,37.1922,126.6472,201,1.3,30.3,-,-,-,-,1.8,동북동,74,0,1021.3,-
안산,2022-12-20 19:58,37.1922,126.6472,201,1.3,30.3,-,-,-,-,2,동북동,57,0,1021.2,-
안산,2022-12-20 19:59,37.1922,126.6472,201,1.3,30.3,-,-,-,-,1.6,동북동,57,-0.1,1021.2,-
안산,2022-12-20 20:00,37.1922,126.6472,201,1.3,30.3,-,-,-,-,0.5,북동,45,-0.1,1021.2,-
안산,2022-12-20 20:01,37.1922,126.6472,201,1.3,30.3,-,-,-,-,1.9,동북동,75,-0.1,1021.2,-
안산,2022-12-20 20:02,37.1922,126.6472,202,1.3,30.3,-,-,-,-,3.4,동북동,72,-0.1,1021.2,-
안산,2022-12-20 20:03,37.1922,126.6472,202,1.3,30.3,-,-,-,-,2.2,동북동,67,-0.1,1021.2,-
안산,2022-12-20 20:04,37.1922,126.6472,202,1.3,30.3,-,-,-,-,2.8,동북동,65,-0.1,1021.2,-
안산,2022-12-20 20:05,37.1922,126.6472,202,1.3,30.3,-,-,-,-,2.8,동,83,0,1021.2,-
안산,2022-12-20 20:06,37.1922,126.6472,202,1.3,30.3,-,-,-,-,2.3,동북동,77,0,1021.2,-
안산,2022-12-20 20:07,37.1922,126.6472,202,1.3,30.3,-,-,-,-,2.2,동북동,61,0,1021.2,-
안산,2022-12-20 20:08,37.1922,126.6472,202,1.3,30.3,-,-,-,-,1.5,동북동,57,0,1021.1,-
안산,2022-12-20 20:09,37.1922,126.6472,202,1.3,30.3,-,-,-,-,2.5,동북동,67,0,1021.1,-
안산,2022-12-20 20:10,37.1922,126.6472,202,1.3,30.3,-,-,-,-,1.8,동북동,66,0,1021.1,-
안산,2022-12-20 20:11,37.1922,126.6472,202,1.3,30.3,-,-,-,-,1.4,동북동,74,0,1021.1,-
안산,2022-12-20 20:12,37.1922,126.6472,201,1.3,30.3,-,-,-,-,1.6,동북동,69,0,1021.1,-
안산,2022-12-20 20:13,37.1922,126.6472,200,1.3,30.3,-,-,-,-,2.6,동,79,0,1021.2,-
안산,2022-12-20 20:14,37.1922,126.6472,200,1.3,30.3,-,-,-,-,1.7,동북동,72,-0.1,1021.2,-
안산,2022-12-20 20:15,37.1922,126.6472,200,1.3,30.3,-,-,-,-,1.4,동북동,67,-0.1,1021.2,-
안산,2022-12-20 20:16,37.1922,126.6472,199,1.3,30.3,-,-,-,-,2.6,동,85,0,1021.2,-
안산,2022-12-20 20:17,37.1922,126.6472,199,1.3,30.3,-,-,-,-,1.3,동,81,0,1021.2,-
안산,2022-12-20 20:18,37.1922,126.6472,198,1.3,30.3,-,-,-,-,1.4,동북동,70,0,1021.2,-
안산,2022-12-20 20:19,37.1922,126.6472,198,1.3,30.3,-,-,-,-,0.5,북북동,28,-0.1,1021.2,-
안산,2022-12-20 20:20,37.1922,126.6472,197,1.4,30.3,-,-,-,-,0.7,북동,38,-0.1,1021.2,-
안산,2022-12-20 20:21,37.1922,126.6472,197,1.4,30.3,-,-,-,-,1.7,동북동,64,-0.1,1021.2,-
안산,2022-12-20 20:22,37.1922,126.6472,196,1.4,30.3,-,-,-,-,1.2,동북동,58,-0.2,1021.2,-
안산,2022-12-20 20:23,37.1922,126.6472,196,1.4,30.3,-,-,-,-,2.8,동북동,71,-0.2,1021.2,-
안산,2022-12-20 20:24,37.1922,126.6472,195,1.4,30.3,-,-,-,-,2.2,동북동,64,-0.1,1021.2,-
안산,2022-12-20 20:25,37.1922,126.6472,195,1.4,30.3,-,-,-,-,1.5,동북동,57,-0.1,1021.1,-
안산,2022-12-20 20:26,37.1922,126.6472,194,1.4,30.3,-,-,-,-,0.9,동북동,66,-0.1,1021.1,-
안산,2022-12-20 20:27,37.1922,126.6472,194,1.4,30.3,-,-,-,-,2.5,동북동,63,-0.1,1021,-
안산,2022-12-20 20:28,37.1922,126.6472,194,1.4,30.3,-,-,-,-,1.8,동북동,57,-0.1,1021.1,-
안산,2022-12-20 20:29,37.1922,126.6472,194,1.4,30.2,-,-,-,-,2.9,동북동,77,0,1021,-
안산,2022-12-20 20:30,37.1922,126.6472,194,1.4,30.2,-,-,-,-,2.5,동북동,72,0,1021.1,-
안산,2022-12-20 20:31,37.1922,126.6472,194,1.4,30.3,-,-,-,-,1.1,동북동,58,0,1021.2,-
안산,2022-12-20 20:32,37.1922,126.6472,195,1.4,30.3,-,-,-,-,1.9,동북동,67,0,1021.2,-
안산,2022-12-20 20:33,37.1922,126.6472,195,1.4,30.3,-,-,-,-,1.7,동북동,71,0,1021.2,-
안산,2022-12-20 20:34,37.1922,126.6472,195,1.4,30.3,-,-,-,-,0.8,북동,44,0,1021.2,-
안산,2022-12-20 20:35,37.1922,126.6472,196,1.4,30.3,-,-,-,-,1.1,동북동,59,0,1021.2,-
안산,2022-12-20 20:36,37.1922,126.6472,196,1.4,30.3,-,-,-,-,1.4,동북동,64,0,1021.2,-
안산,2022-12-20 20:37,37.1922,126.6472,197,1.4,30.3,-,-,-,-,1.8,동북동,71,0,1021.2,-
안산,2022-12-20 20:38,37.1922,126.6472,197,1.4,30.3,-,-,-,-,0.5,동북동,77,0,1021.2,-
안산,2022-12-20 20:39,37.1922,126.6472,197,1.4,30.3,-,-,-,-,0.7,동북동,59,0,1021.3,-
안산,2022-12-20 20:40,37.1922,126.6472,198,1.4,30.3,-,-,-,-,1,동,82,0,1021.3,-
안산,2022-12-20 20:41,37.1922,126.6472,198,1.4,30.2,-,-,-,-,0.7,동북동,58,-0.1,1021.2,-
안산,2022-12-20 20:42,37.1922,126.6472,198,1.3,30.2,-,-,-,-,0.7,북동,43,-0.1,1021.2,-
안산,2022-12-20 20:43,37.1922,126.6472,198,1.3,30.2,-,-,-,-,0.4,북,3,-0.1,1021.3,-
안산,2022-12-20 20:44,37.1922,126.6472,198,1.3,30.3,-,-,-,-,0.5,북동,55,-0.1,1021.3,-
안산,2022-12-20 20:45,37.1922,126.6472,198,1.3,30.3,-,-,-,-,1.1,북동,53,-0.1,1021.2,-
안산,2022-12-20 20:46,37.1922,126.6472,199,1.3,30.3,-,-,-,-,0.7,북동,53,-0.2,1021.2,-
안산,2022-12-20 20:47,37.1922,126.6472,199,1.3,30.3,-,-,-,-,0.2,북,359,-0.1,1021.2,-
안산,2022-12-20 20:48,37.1922,126.6472,200,1.3,30.3,-,-,-,-,0.9,동북동,63,-0.2,1021.2,-
안산,2022-12-20 20:49,37.1922,126.6472,200,1.3,30.3,-,-,-,-,0.6,북북동,17,-0.1,1021.2,-
안산,2022-12-20 20:50,37.1922,126.6472,201,1.3,30.3,-,-,-,-,0.7,북동,49,-0.2,1021.2,-
안산,2022-12-20 20:51,37.1922,126.6472,202,1.3,30.3,-,-,-,-,1,동북동,61,-0.2,1021.2,-
안산,2022-12-20 20:52,37.1922,126.6472,202,1.3,30.3,-,-,-,-,0.5,동,93,-0.2,1021.3,-
안산,2022-12-20 20:53,37.1922,126.6472,203,1.2,30.3,-,-,-,-,1.1,동북동,78,-0.2,1021.2,-
안산,2022-12-20 20:54,37.1922,126.6472,204,1.2,30.3,-,-,-,-,1.1,동북동,63,-0.2,1021.2,-
안산,2022-12-20 20:55,37.1922,126.6472,204,1.2,30.3,-,-,-,-,0.9,동,82,-0.2,1021.2,-
안산,2022-12-20 20:56,37.1922,126.6472,205,1.2,30.3,-,-,-,-,1,동북동,64,-0.2,1021.2,-
안산,2022-12-20 20:57,37.1922,126.6472,205,1.2,30.3,-,-,-,-,1.4,동북동,69,-0.1,1021.2,-
안산,2022-12-20 20:58,37.1922,126.6472,206,1.2,30.3,-,-,-,-,0.8,동북동,63,-0.1,1021.1,-
안산,2022-12-20 20:59,37.1922,126.6472,206,1.2,30.3,-,-,-,-,0.8,동북동,60,-0.1,1021.1,-
안산,2022-12-20 21:00,37.1922,126.6472,207,1.2,30.3,-,-,-,-,1.5,동북동,68,-0.1,1021.1,-
안산,2022-12-20 21:01,37.1922,126.6472,207,1.2,30.3,-,-,-,-,1.7,동북동,70,-0.1,1021.1,-
안산,2022-12-20 21:02,37.1922,126.6472,208,1.2,30.3,-,-,-,-,1.5,동북동,76,-0.1,1021.1,-
안산,2022-12-20 21:03,37.1922,126.6472,209,1.2,30.3,-,-,-,-,1.4,동,79,-0.1,1021.2,-
안산,2022-12-20 21:04,37.1922,126.6472,209,1.2,30.3,-,-,-,-,1.2,동,88,0,1021.2,-
안산,2022-12-20 21:05,37.1922,126.6472,210,1.2,30.3,-,-,-,-,1,동,84,0,1021.2,-
안산,2022-12-20 21:06,37.1922,126.6472,210,1.2,30.3,-,-,-,-,1,동북동,75,0,1021.2,-
안산,2022-12-20 21:07,37.1922,126.6472,211,1.2,30.3,-,-,-,-,1.4,동,84,0,1021.2,-
안산,2022-12-20 21:08,37.1922,126.6472,211,1.2,30.3,-,-,-,-,1.7,동,99,0,1021.2,-
안산,2022-12-20 21:09,37.1922,126.6472,211,1.2,30.3,-,-,-,-,1.4,동,100,0.1,1021.2,-
안산,2022-12-20 21:10,37.1922,126.6472,212,1.2,30.3,-,-,-,-,1.1,동남동,106,0.1,1021.2,-
안산,2022-12-20 21:11,37.1922,126.6472,213,1.2,30.3,-,-,-,-,1.1,동남동,103,0.1,1021.2,-
안산,2022-12-20 21:12,37.1922,126.6472,213,1.2,30.3,-,-,-,-,1.1,동남동,119,0.1,1021.2,-
안산,2022-12-20 21:13,37.1922,126.6472,214,1.2,30.3,-,-,-,-,1.1,남동,129,0.1,1021.2,-
안산,2022-12-20 21:14,37.1922,126.6472,215,1.2,30.3,-,-,-,-,1.9,남동,139,0.1,1021.2,-
안산,2022-12-20 21:15,37.1922,126.6472,215,1.2,30.3,-,-,-,-,1.7,남동,128,0.1,1021.2,-
안산,2022-12-20 21:16,37.1922,126.6472,216,1.2,30.3,-,-,-,-,1.6,남동,124,0.1,1021.2,-
안산,2022-12-20 21:17,37.1922,126.6472,217,1.2,30.3,-,-,-,-,2.5,동남동,119,0.1,1021.2,-
안산,2022-12-20 21:18,37.1922,126.6472,218,1.2,30.3,-,-,-,-,1.8,동남동,116,0.1,1021.2,-
안산,2022-12-20 21:19,37.1922,126.6472,219,1.2,30.3,-,-,-,-,3.1,동남동,119,0.1,1021.2,-
안산,2022-12-20 21:20,37.1922,126.6472,221,1.2,30.3,-,-,-,-,2.8,동남동,120,0.1,1021.1,-
안산,2022-12-20 21:21,37.1922,126.6472,222,1.2,30.3,-,-,-,-,2.5,동남동,116,0.1,1021.1,-
안산,2022-12-20 21:22,37.1922,126.6472,224,1.2,30.3,-,-,-,-,2.8,동남동,116,0.1,1021,-
안산,2022-12-20 21:23,37.1922,126.6472,225,1.2,30.3,-,-,-,-,3.4,동남동,110,0.1,1021,-
안산,2022-12-20 21:24,37.1922,126.6472,227,1.2,30.3,-,-,-,-,3.5,동,97,0,1021,-
안산,2022-12-20 21:25,37.1922,126.6472,229,1.2,30.3,-,-,-,-,3.2,동,99,0,1021,-
안산,2022-12-20 21:26,37.1922,126.6472,231,1.2,30.3,-,-,-,-,3.1,동남동,104,0.1,1020.9,-
안산,2022-12-20 21:27,37.1922,126.6472,232,1.2,30.3,-,-,-,-,3.2,동,100,0,1021,-
안산,2022-12-20 21:28,37.1922,126.6472,234,1.2,30.3,-,-,-,-,2.9,동남동,105,0,1021,-
안산,2022-12-20 21:29,37.1922,126.6472,235,1.2,30.3,-,-,-,-,3.2,동,100,0,1021,-
안산,2022-12-20 21:30,37.1922,126.6472,237,1.2,30.3,-,-,-,-,2.6,동남동,106,0,1021,-
안산,2022-12-20 21:31,37.1922,126.6472,238,1.1,30.3,-,-,-,-,2.3,동,92,0,1021,-
안산,2022-12-20 21:32,37.1922,126.6472,239,1.1,30.3,-,-,-,-,2.5,동,89,0,1020.9,-
안산,2022-12-20 21:33,37.1922,126.6472,241,1.1,30.3,-,-,-,-,3,동,101,0,1020.9,-
안산,2022-12-20 21:34,37.1922,126.6472,242,1.1,30.3,-,-,-,-,2.3,동,100,0,1020.9,-
안산,2022-12-20 21:35,37.1922,126.6472,244,1.1,30.3,-,-,-,-,2.7,동,91,0,1020.8,-
안산,2022-12-20 21:36,37.1922,126.6472,245,1.1,30.3,-,-,-,-,2.5,동남동,102,0,1020.9,-
안산,2022-12-20 21:37,37.1922,126.6472,246,1.1,30.4,-,-,-,-,2.7,동,99,0,1020.9,-
안산,2022-12-20 21:38,37.1922,126.6472,247,1.1,30.4,-,-,-,-,2,동,94,0,1020.9,-
안산,2022-12-20 21:39,37.1922,126.6472,249,1.1,30.4,-,-,-,-,1.6,동,82,0,1020.8,-
안산,2022-12-20 21:40,37.1922,126.6472,250,1.1,30.3,-,-,-,-,1.9,동,93,0,1020.9,-
안산,2022-12-20 21:41,37.1922,126.6472,251,1.1,30.3,-,-,-,-,1.7,동,99,0,1020.9,-
안산,2022-12-20 21:42,37.1922,126.6472,253,1.1,30.3,-,-,-,-,1.8,동,98,0,1020.9,-
안산,2022-12-20 21:43,37.1922,126.6472,254,1.1,30.3,-,-,-,-,2.1,동,100,0,1020.8,-
안산,2022-12-20 21:44,37.1922,126.6472,255,1.1,30.3,-,-,-,-,2.1,동,98,0,1020.8,-
안산,2022-12-20 21:45,37.1922,126.6472,257,1.1,30.3,-,-,-,-,2.2,동남동,102,0,1020.8,-
안산,2022-12-20 21:46,37.1922,126.6472,259,1.1,30.3,-,-,-,-,2.5,동남동,106,0,1020.8,-
안산,2022-12-20 21:47,37.1922,126.6472,259,1.1,30.3,-,-,-,-,2.2,동남동,119,0,1020.9,-
안산,2022-12-20 21:48,37.1922,126.6472,261,1.1,30.3,-,-,-,-,3.2,동남동,117,0,1020.9,-
안산,2022-12-20 21:49,37.1922,126.6472,263,1.1,30.3,-,-,-,-,3.3,동남동,116,0,1020.8,-
안산,2022-12-20 21:50,37.1922,126.6472,265,1.1,30.3,-,-,-,-,2.8,동남동,119,0,1020.8,-
안산,2022-12-20 21:51,37.1922,126.6472,267,1.1,30.3,-,-,-,-,3,동남동,114,0,1020.8,-
안산,2022-12-20 21:52,37.1922,126.6472,268,1.1,30.3,-,-,-,-,3.3,동남동,117,0,1020.8,-
안산,2022-12-20 21:53,37.1922,126.6472,270,1.1,30.3,-,-,-,-,3.4,동남동,117,0,1020.8,-
안산,2022-12-20 21:54,37.1922,126.6472,272,1.1,30.3,-,-,-,-,3.1,동남동,106,0,1020.7,-
안산,2022-12-20 21:55,37.1922,126.6472,273,1.1,30.3,-,-,-,-,3.7,동남동,115,-0.1,1020.8,-
안산,2022-12-20 21:56,37.1922,126.6472,275,1.2,30.3,-,-,-,-,3,동남동,114,-0.1,1020.7,-
안산,2022-12-20 21:57,37.1922,126.6472,276,1.2,30.3,-,-,-,-,3,동남동,112,-0.1,1020.7,-
안산,2022-12-20 21:58,37.1922,126.6472,278,1.2,30.3,-,-,-,-,3,동남동,121,-0.1,1020.7,-
안산,2022-12-20 21:59,37.1922,126.6472,279,1.2,30.3,-,-,-,-,2.7,동남동,112,-0.1,1020.7,-
안산,2022-12-20 22:00,37.1922,126.6472,281,1.2,30.3,-,-,-,-,2.9,동남동,114,-0.2,1020.7,-
안산,2022-12-20 22:01,37.1922,126.6472,282,1.2,30.3,-,-,-,-,3,동남동,113,-0.2,1020.6,-
안산,2022-12-20 22:02,37.1922,126.6472,283,1.2,30.3,-,-,-,-,2.2,동남동,113,-0.2,1020.6,-
안산,2022-12-20 22:03,37.1922,126.6472,285,1.2,30.3,-,-,-,-,2.5,동남동,102,-0.2,1020.6,-
안산,2022-12-20 22:04,37.1922,126.6472,286,1.2,30.3,-,-,-,-,2.7,동남동,103,-0.3,1020.6,-
안산,2022-12-20 22:05,37.1922,126.6472,287,1.2,30.3,-,-,-,-,2.8,동,93,-0.3,1020.5,-
안산,2022-12-20 22:06,37.1922,126.6472,289,1.2,30.3,-,-,-,-,3.4,동,101,-0.3,1020.5,-
안산,2022-12-20 22:07,37.1922,126.6472,290,1.2,30.3,-,-,-,-,3.7,동,101,-0.3,1020.5,-
안산,2022-12-20 22:08,37.1922,126.6472,291,1.2,30.3,-,-,-,-,3.3,동,100,-0.3,1020.5,-
안산,2022-12-20 22:09,37.1922,126.6472,292,1.2,30.3,-,-,-,-,3.6,동남동,103,-0.3,1020.3,-
안산,2022-12-20 22:10,37.1922,126.6472,294,1.1,30.3,-,-,-,-,2.7,동,99,-0.3,1020.3,-
안산,2022-12-20 22:11,37.1922,126.6472,295,1.1,30.3,-,-,-,-,3.6,동,100,-0.3,1020.4,-
안산,2022-12-20 22:12,37.1922,126.6472,296,1.1,30.3,-,-,-,-,3.3,동남동,109,-0.3,1020.4,-
안산,2022-12-20 22:13,37.1922,126.6472,298,1.1,30.3,-,-,-,-,2.6,동,98,-0.3,1020.4,-
안산,2022-12-20 22:14,37.1922,126.6472,299,1.1,30.3,-,-,-,-,3,동남동,106,-0.3,1020.4,-
안산,2022-12-20 22:15,37.1922,126.6472,301,1.1,30.3,-,-,-,-,2.6,동남동,112,-0.3,1020.4,-
안산,2022-12-20 22:16,37.1922,126.6472,303,1.1,30.3,-,-,-,-,2.7,동,99,-0.3,1020.4,-
안산,2022-12-20 22:17,37.1922,126.6472,304,1.1,30.3,-,-,-,-,3.2,동,94,-0.3,1020.3,-
안산,2022-12-20 22:18,37.1922,126.6472,306,1.1,30.3,-,-,-,-,3.2,동,100,-0.3,1020.4,-
안산,2022-12-20 22:19,37.1922,126.6472,308,1.1,30.4,-,-,-,-,3.6,동남동,108,-0.2,1020.4,-
안산,2022-12-20 22:20,37.1922,126.6472,310,1.1,30.4,-,-,-,-,3.8,동남동,109,-0.2,1020.4,-
안산,2022-12-20 22:21,37.1922,126.6472,312,1.1,30.3,-,-,-,-,3.7,동남동,103,-0.2,1020.4,-
안산,2022-12-20 22:22,37.1922,126.6472,314,1.1,30.3,-,-,-,-,3.4,동,98,-0.2,1020.4,-
안산,2022-12-20 22:23,37.1922,126.6472,316,1.1,30.3,-,-,-,-,3.2,동남동,102,-0.2,1020.4,-
안산,2022-12-20 22:24,37.1922,126.6472,318,1.2,30.3,-,-,-,-,2.7,동남동,111,-0.2,1020.4,-
안산,2022-12-20 22:25,37.1922,126.6472,318,1.2,30.3,-,-,-,-,2.6,동남동,108,-0.2,1020.4,-
안산,2022-12-20 22:26,37.1922,126.6472,321,1.2,30.3,-,-,-,-,2.8,동남동,102,-0.2,1020.3,-
안산,2022-12-20 22:27,37.1922,126.6472,325,1.2,30.3,-,-,-,-,2.7,동,97,-0.2,1020.3,-
안산,2022-12-20 22:28,37.1922,126.6472,327,1.2,30.3,-,-,-,-,2.7,동,100,-0.2,1020.3,-
안산,2022-12-20 22:29,37.1922,126.6472,329,1.2,30.3,-,-,-,-,2.5,동남동,109,-0.2,1020.3,-
안산,2022-12-20 22:30,37.1922,126.6472,331,1.2,30.3,-,-,-,-,3.4,동남동,110,-0.2,1020.2,-
안산,2022-12-20 22:31,37.1922,126.6472,333,1.2,30.3,-,-,-,-,3,동남동,109,-0.2,1020.3,-
안산,2022-12-20 22:32,37.1922,126.6472,335,1.2,30.3,-,-,-,-,3.1,동남동,109,-0.2,1020.3,-
안산,2022-12-20 22:33,37.1922,126.6472,337,1.2,30.3,-,-,-,-,3,동남동,113,-0.2,1020.2,-
안산,2022-12-20 22:34,37.1922,126.6472,339,1.2,30.3,-,-,-,-,3,동남동,115,-0.2,1020.2,-
안산,2022-12-20 22:35,37.1922,126.6472,341,1.2,30.3,-,-,-,-,2.6,동남동,113,-0.2,1020.2,-
안산,2022-12-20 22:36,37.1922,126.6472,343,1.2,30.3,-,-,-,-,4.2,동남동,111,-0.2,1020.2,-
안산,2022-12-20 22:37,37.1922,126.6472,345,1.2,30.3,-,-,-,-,2.9,동남동,111,-0.2,1020.2,-
안산,2022-12-20 22:38,37.1922,126.6472,347,1.1,30.3,-,-,-,-,3.2,동남동,112,-0.2,1020.1,-
안산,2022-12-20 22:39,37.1922,126.6472,348,1.1,30.3,-,-,-,-,2.9,동남동,115,-0.2,1020.1,-
안산,2022-12-20 22:40,37.1922,126.6472,350,1.1,30.3,-,-,-,-,2.9,동남동,118,-0.2,1020.2,-
안산,2022-12-20 22:41,37.1922,126.6472,352,1.1,30.3,-,-,-,-,3.1,동남동,116,-0.2,1020.1,-
안산,2022-12-20 22:42,37.1922,126.6472,354,1.1,30.3,-,-,-,-,3.2,동남동,105,-0.2,1020.2,-
안산,2022-12-20 22:43,37.1922,126.6472,354,1.1,30.3,-,-,-,-,3.1,동남동,117,-0.2,1020.1,-
안산,2022-12-20 22:44,37.1922,126.6472,357,1.1,30.3,-,-,-,-,3.3,동남동,113,-0.2,1020.2,-
안산,2022-12-20 22:45,37.1922,126.6472,360,1.1,30.3,-,-,-,-,2.6,동남동,115,-0.2,1020.2,-
안산,2022-12-20 22:46,37.1922,126.6472,362,1.1,30.3,-,-,-,-,3,동남동,114,-0.3,1020.2,-
안산,2022-12-20 22:47,37.1922,126.6472,364,1.1,30.3,-,-,-,-,3.3,동남동,119,-0.2,1020.1,-
안산,2022-12-20 22:48,37.1922,126.6472,367,1.1,30.3,-,-,-,-,3.8,동남동,116,-0.2,1020.1,-
안산,2022-12-20 22:49,37.1922,126.6472,369,1.1,30.3,-,-,-,-,3.3,동남동,121,-0.3,1020.1,-
안산,2022-12-20 22:50,37.1922,126.6472,371,1.1,30.3,-,-,-,-,3.2,동남동,120,-0.2,1020.1,-
안산,2022-12-20 22:51,37.1922,126.6472,373,1.1,30.3,-,-,-,-,3.5,동남동,120,-0.2,1020.1,-
안산,2022-12-20 22:52,37.1922,126.6472,375,1.1,30.3,-,-,-,-,3.8,동남동,113,-0.2,1020.2,-
안산,2022-12-20 22:53,37.1922,126.6472,377,1.1,30.3,-,-,-,-,2.7,남동,127,-0.2,1020,-
안산,2022-12-20 22:54,37.1922,126.6472,379,1.1,30.3,-,-,-,-,3.5,동남동,114,-0.3,1020.1,-
안산,2022-12-20 22:55,37.1922,126.6472,381,1.1,30.3,-,-,-,-,2.5,동남동,115,-0.3,1020.2,-
안산,2022-12-20 22:56,37.1922,126.6472,383,1.1,30.3,-,-,-,-,3.9,동남동,113,-0.3,1020.2,-
안산,2022-12-20 22:57,37.1922,126.6472,385,1.1,30.3,-,-,-,-,3.4,남동,134,-0.3,1020.2,-
안산,2022-12-20 22:58,37.1922,126.6472,387,1.1,30.3,-,-,-,-,3.4,동남동,120,-0.3,1020.2,-
안산,2022-12-20 22:59,37.1922,126.6472,389,1.1,30.3,-,-,-,-,3.3,동남동,118,-0.3,1020.3,-
안산,2022-12-20 23:00,37.1922,126.6472,391,1.1,30.3,-,-,-,-,3.9,동남동,120,-0.3,1020.3,-
